date,timezone,source,origin,tokens,calls,fidelity,day_total_tokens,driver,evidence
2025-10-01,UTC,qwen_local,account/example-provider,3161,,estimated,41799,building:content,synthetic: representative content-building day
2025-10-02,UTC,perplexity_api,account/example-provider,1366,,estimated,1366,research,synthetic: representative research day
2025-10-04,UTC,claude_chat,account/example-provider,4580,,estimated,44489,writing,synthetic: representative writing day
2025-10-04,UTC,claude_chat,machine/example,2466,,estimated,44489,writing,synthetic: representative writing day
2025-10-04,UTC,claude_code,machine/example,37443,10,exact,44489,writing,synthetic: representative writing day
2025-10-06,UTC,claude_chat,account/example-provider,840,,estimated,40765,strategy,synthetic: representative strategy day
2025-10-06,UTC,claude_chat,machine/example,452,,estimated,40765,strategy,synthetic: representative strategy day
2025-10-06,UTC,codex,machine/example,39473,10,exact,40765,strategy,synthetic: representative strategy day
2025-10-07,UTC,claude_chat,account/example-provider,3221,,estimated,39223,shipping,synthetic: representative shipping day
2025-10-07,UTC,claude_chat,machine/example,1734,,estimated,39223,shipping,synthetic: representative shipping day
2025-10-07,UTC,claude_code,machine/example,9157,,exact,39223,shipping,synthetic: representative shipping day
2025-10-07,UTC,claude_code,machine/example-laptop,4930,,exact,39223,shipping,synthetic: representative shipping day
2025-10-07,UTC,codex,machine/example,20181,6,exact,39223,shipping,synthetic: representative shipping day
2025-10-09,UTC,claude_chat,account/example-provider,4654,,estimated,35928,mixed,"synthetic: mixed activity, no single dominant driver"
2025-10-09,UTC,codex,machine/example,31274,21,exact,35928,mixed,"synthetic: mixed activity, no single dominant driver"
2025-10-10,UTC,openai_api,machine/example,28385,10,exact,28385,strategy,synthetic: representative strategy day
2025-10-11,UTC,openai_api,machine/example,21511,20,exact,21511,fixing:bug,synthetic: representative bug-fixing day
2025-10-13,UTC,qwen_local,account/example-provider,3937,,estimated,3937,building:spec,synthetic: representative spec-writing day
2025-10-14,UTC,codex,machine/example,24385,,exact,75809,maintenance:sync,synthetic: representative sync-maintenance day
2025-10-14,UTC,codex,machine/example-laptop,13130,,exact,75809,maintenance:sync,synthetic: representative sync-maintenance day
2025-10-14,UTC,openai_api,machine/example,24891,,exact,75809,maintenance:sync,synthetic: representative sync-maintenance day
2025-10-14,UTC,openai_api,machine/example-laptop,13403,,exact,75809,maintenance:sync,synthetic: representative sync-maintenance day
2025-10-15,UTC,claude_chat,account/example-provider,2558,,estimated,10027,building:content,synthetic: representative content-building day
2025-10-15,UTC,claude_chat,machine/example,1377,,estimated,10027,building:content,synthetic: representative content-building day
2025-10-15,UTC,qwen_local,account/example-provider,6092,,estimated,10027,building:content,synthetic: representative content-building day
2025-10-16,UTC,claude_code,machine/example,26987,29,exact,28775,maintenance:docs,synthetic: representative documentation day
2025-10-16,UTC,qwen_local,account/example-provider,1162,,estimated,28775,maintenance:docs,synthetic: representative documentation day
2025-10-16,UTC,qwen_local,machine/example,626,,estimated,28775,maintenance:docs,synthetic: representative documentation day
2025-10-17,UTC,codex,machine/example,20347,24,exact,27992,writing,synthetic: representative writing day
2025-10-17,UTC,perplexity_api,account/example-provider,4969,,estimated,27992,writing,synthetic: representative writing day
2025-10-17,UTC,perplexity_api,machine/example,2676,,estimated,27992,writing,synthetic: representative writing day
2025-10-18,UTC,openai_api,machine/example,18214,,exact,36062,maintenance:hygiene,synthetic: representative hygiene day
2025-10-18,UTC,openai_api,machine/example-laptop,9807,,exact,36062,maintenance:hygiene,synthetic: representative hygiene day
2025-10-18,UTC,perplexity_api,account/example-provider,808,,estimated,36062,maintenance:hygiene,synthetic: representative hygiene day
2025-10-18,UTC,qwen_local,account/example-provider,7233,,estimated,36062,maintenance:hygiene,synthetic: representative hygiene day
2025-10-19,UTC,claude_chat,account/example-provider,5204,,estimated,54433,strategy,synthetic: representative strategy day
2025-10-19,UTC,claude_chat,machine/example,2802,,estimated,54433,strategy,synthetic: representative strategy day
2025-10-19,UTC,claude_code,machine/example,36473,18,exact,54433,strategy,synthetic: representative strategy day
2025-10-19,UTC,openai_api,machine/example,6470,,exact,54433,strategy,synthetic: representative strategy day
2025-10-19,UTC,openai_api,machine/example-laptop,3484,,exact,54433,strategy,synthetic: representative strategy day
2025-10-21,UTC,openai_api,machine/example,28766,31,exact,32610,building:spec,synthetic: representative spec-writing day
2025-10-21,UTC,qwen_local,account/example-provider,2499,,estimated,32610,building:spec,synthetic: representative spec-writing day
2025-10-21,UTC,qwen_local,machine/example,1345,,estimated,32610,building:spec,synthetic: representative spec-writing day
2025-10-22,UTC,perplexity_api,account/example-provider,4376,,estimated,11768,maintenance:docs,synthetic: representative documentation day
2025-10-22,UTC,perplexity_api,machine/example,2357,,estimated,11768,maintenance:docs,synthetic: representative documentation day
2025-10-22,UTC,qwen_local,account/example-provider,5035,,estimated,11768,maintenance:docs,synthetic: representative documentation day
2025-10-23,UTC,perplexity_api,account/example-provider,5018,,estimated,5018,strategy,synthetic: representative strategy day
2025-10-26,UTC,claude_chat,account/example-provider,3408,,estimated,67206,maintenance:hygiene,synthetic: representative hygiene day
2025-10-26,UTC,codex,machine/example,40897,7,exact,67206,maintenance:hygiene,synthetic: representative hygiene day
2025-10-26,UTC,openai_api,machine/example,14886,,exact,67206,maintenance:hygiene,synthetic: representative hygiene day
2025-10-26,UTC,openai_api,machine/example-laptop,8015,,exact,67206,maintenance:hygiene,synthetic: representative hygiene day
2025-10-29,UTC,claude_chat,account/example-provider,7947,,estimated,47892,shipping,synthetic: representative shipping day
2025-10-29,UTC,codex,machine/example,3299,,exact,47892,shipping,synthetic: representative shipping day
2025-10-29,UTC,codex,machine/example-laptop,1777,,exact,47892,shipping,synthetic: representative shipping day
2025-10-29,UTC,openai_api,machine/example,34869,30,exact,47892,shipping,synthetic: representative shipping day
2025-10-31,UTC,qwen_local,account/example-provider,3758,,estimated,3758,fixing:bug,synthetic: representative bug-fixing day
2025-11-01,UTC,claude_chat,account/example-provider,2865,,estimated,11303,writing,synthetic: representative writing day
2025-11-01,UTC,claude_chat,machine/example,1542,,estimated,11303,writing,synthetic: representative writing day
2025-11-01,UTC,openai_api,machine/example,1626,,exact,11303,writing,synthetic: representative writing day
2025-11-01,UTC,openai_api,machine/example-laptop,876,,exact,11303,writing,synthetic: representative writing day
2025-11-01,UTC,perplexity_api,account/example-provider,4394,,estimated,11303,writing,synthetic: representative writing day
2025-11-02,UTC,claude_chat,account/example-provider,2922,,estimated,4496,strategy,synthetic: representative strategy day
2025-11-02,UTC,claude_chat,machine/example,1574,,estimated,4496,strategy,synthetic: representative strategy day
2025-11-05,UTC,claude_code,machine/example,18920,,exact,77497,building:spec,synthetic: representative spec-writing day
2025-11-05,UTC,claude_code,machine/example-laptop,10187,,exact,77497,building:spec,synthetic: representative spec-writing day
2025-11-05,UTC,codex,machine/example,40471,22,exact,77497,building:spec,synthetic: representative spec-writing day
2025-11-05,UTC,openai_api,machine/example,5147,,exact,77497,building:spec,synthetic: representative spec-writing day
2025-11-05,UTC,openai_api,machine/example-laptop,2772,,exact,77497,building:spec,synthetic: representative spec-writing day
2025-11-06,UTC,claude_code,machine/example,21203,37,exact,63997,shipping,synthetic: representative shipping day
2025-11-06,UTC,codex,machine/example,26055,,exact,63997,shipping,synthetic: representative shipping day
2025-11-06,UTC,codex,machine/example-laptop,14030,,exact,63997,shipping,synthetic: representative shipping day
2025-11-06,UTC,openai_api,machine/example,2709,1,exact,63997,shipping,synthetic: representative shipping day
2025-11-11,UTC,claude_code,machine/example,8241,,exact,41727,fixing:data,synthetic: representative data-fixing day
2025-11-11,UTC,claude_code,machine/example-laptop,4437,,exact,41727,fixing:data,synthetic: representative data-fixing day
2025-11-11,UTC,codex,machine/example,16508,,exact,41727,fixing:data,synthetic: representative data-fixing day
2025-11-11,UTC,codex,machine/example-laptop,8889,,exact,41727,fixing:data,synthetic: representative data-fixing day
2025-11-11,UTC,perplexity_api,account/example-provider,2374,,estimated,41727,fixing:data,synthetic: representative data-fixing day
2025-11-11,UTC,perplexity_api,machine/example,1278,,estimated,41727,fixing:data,synthetic: representative data-fixing day
2025-11-12,UTC,openai_api,machine/example,24596,,exact,40067,building:feature,synthetic: representative feature-building day
2025-11-12,UTC,openai_api,machine/example-laptop,13244,,exact,40067,building:feature,synthetic: representative feature-building day
2025-11-12,UTC,qwen_local,account/example-provider,1448,,estimated,40067,building:feature,synthetic: representative feature-building day
2025-11-12,UTC,qwen_local,machine/example,779,,estimated,40067,building:feature,synthetic: representative feature-building day
2025-11-13,UTC,claude_chat,account/example-provider,5889,,estimated,43080,mixed,"synthetic: mixed activity, no single dominant driver"
2025-11-13,UTC,claude_code,machine/example,30466,12,exact,43080,mixed,"synthetic: mixed activity, no single dominant driver"
2025-11-13,UTC,qwen_local,account/example-provider,4371,,estimated,43080,mixed,"synthetic: mixed activity, no single dominant driver"
2025-11-13,UTC,qwen_local,machine/example,2354,,estimated,43080,mixed,"synthetic: mixed activity, no single dominant driver"
2025-11-14,UTC,claude_chat,account/example-provider,8203,,estimated,54280,maintenance:hygiene,synthetic: representative hygiene day
2025-11-14,UTC,codex,machine/example,21864,,exact,54280,maintenance:hygiene,synthetic: representative hygiene day
2025-11-14,UTC,codex,machine/example-laptop,11773,,exact,54280,maintenance:hygiene,synthetic: representative hygiene day
2025-11-14,UTC,openai_api,machine/example,8086,,exact,54280,maintenance:hygiene,synthetic: representative hygiene day
2025-11-14,UTC,openai_api,machine/example-laptop,4354,,exact,54280,maintenance:hygiene,synthetic: representative hygiene day
2025-11-17,UTC,claude_chat,account/example-provider,4739,,estimated,37079,building:feature,synthetic: representative feature-building day
2025-11-17,UTC,claude_chat,machine/example,2552,,estimated,37079,building:feature,synthetic: representative feature-building day
2025-11-17,UTC,openai_api,machine/example,27569,6,exact,37079,building:feature,synthetic: representative feature-building day
2025-11-17,UTC,perplexity_api,account/example-provider,1442,,estimated,37079,building:feature,synthetic: representative feature-building day
2025-11-17,UTC,perplexity_api,machine/example,777,,estimated,37079,building:feature,synthetic: representative feature-building day
2025-11-19,UTC,claude_chat,account/example-provider,3998,,estimated,53434,maintenance:deps,synthetic: representative dependency day
2025-11-19,UTC,claude_chat,machine/example,2152,,estimated,53434,maintenance:deps,synthetic: representative dependency day
2025-11-19,UTC,codex,machine/example,34746,23,exact,53434,maintenance:deps,synthetic: representative dependency day
2025-11-19,UTC,openai_api,machine/example,12538,11,exact,53434,maintenance:deps,synthetic: representative dependency day
2025-11-21,UTC,claude_chat,account/example-provider,7296,,estimated,62707,fixing:bug,synthetic: representative bug-fixing day
2025-11-21,UTC,claude_code,machine/example,22136,,exact,62707,fixing:bug,synthetic: representative bug-fixing day
2025-11-21,UTC,claude_code,machine/example-laptop,11919,,exact,62707,fixing:bug,synthetic: representative bug-fixing day
2025-11-21,UTC,openai_api,machine/example,13881,,exact,62707,fixing:bug,synthetic: representative bug-fixing day
2025-11-21,UTC,openai_api,machine/example-laptop,7475,,exact,62707,fixing:bug,synthetic: representative bug-fixing day
2025-11-23,UTC,claude_chat,account/example-provider,6704,,estimated,8551,building:content,synthetic: representative content-building day
2025-11-23,UTC,openai_api,machine/example,1201,,exact,8551,building:content,synthetic: representative content-building day
2025-11-23,UTC,openai_api,machine/example-laptop,646,,exact,8551,building:content,synthetic: representative content-building day
2025-11-24,UTC,perplexity_api,account/example-provider,2654,,estimated,2654,fixing:security,synthetic: representative security-fixing day
2025-11-26,UTC,claude_chat,account/example-provider,1134,,estimated,10463,mixed,"synthetic: mixed activity, no single dominant driver"
2025-11-26,UTC,claude_chat,machine/example,610,,estimated,10463,mixed,"synthetic: mixed activity, no single dominant driver"
2025-11-26,UTC,qwen_local,account/example-provider,5667,,estimated,10463,mixed,"synthetic: mixed activity, no single dominant driver"
2025-11-26,UTC,qwen_local,machine/example,3052,,estimated,10463,mixed,"synthetic: mixed activity, no single dominant driver"
2025-11-27,UTC,claude_code,machine/example,39179,13,exact,65644,strategy,synthetic: representative strategy day
2025-11-27,UTC,openai_api,machine/example,21794,19,exact,65644,strategy,synthetic: representative strategy day
2025-11-27,UTC,qwen_local,account/example-provider,3036,,estimated,65644,strategy,synthetic: representative strategy day
2025-11-27,UTC,qwen_local,machine/example,1635,,estimated,65644,strategy,synthetic: representative strategy day
2025-11-28,UTC,openai_api,machine/example,22025,,exact,36720,maintenance:docs,synthetic: representative documentation day
2025-11-28,UTC,openai_api,machine/example-laptop,11860,,exact,36720,maintenance:docs,synthetic: representative documentation day
2025-11-28,UTC,qwen_local,account/example-provider,1843,,estimated,36720,maintenance:docs,synthetic: representative documentation day
2025-11-28,UTC,qwen_local,machine/example,992,,estimated,36720,maintenance:docs,synthetic: representative documentation day
2025-12-01,UTC,claude_chat,account/example-provider,1198,,estimated,49102,shipping,synthetic: representative shipping day
2025-12-01,UTC,claude_code,machine/example,14449,,exact,49102,shipping,synthetic: representative shipping day
2025-12-01,UTC,claude_code,machine/example-laptop,7780,,exact,49102,shipping,synthetic: representative shipping day
2025-12-01,UTC,openai_api,machine/example,25675,5,exact,49102,shipping,synthetic: representative shipping day
2025-12-03,UTC,codex,machine/example,8409,,exact,19502,maintenance:docs,synthetic: representative documentation day
2025-12-03,UTC,codex,machine/example-laptop,4528,,exact,19502,maintenance:docs,synthetic: representative documentation day
2025-12-03,UTC,qwen_local,account/example-provider,6565,,estimated,19502,maintenance:docs,synthetic: representative documentation day
2025-12-06,UTC,codex,machine/example,20799,37,exact,23437,unknown,synthetic: no defensible driver recoverable from demo evidence
2025-12-06,UTC,openai_api,machine/example,2638,39,exact,23437,unknown,synthetic: no defensible driver recoverable from demo evidence
2025-12-08,UTC,claude_chat,account/example-provider,804,,estimated,11101,fixing:bug,synthetic: representative bug-fixing day
2025-12-08,UTC,claude_chat,machine/example,433,,estimated,11101,fixing:bug,synthetic: representative bug-fixing day
2025-12-08,UTC,claude_code,machine/example,6412,,exact,11101,fixing:bug,synthetic: representative bug-fixing day
2025-12-08,UTC,claude_code,machine/example-laptop,3452,,exact,11101,fixing:bug,synthetic: representative bug-fixing day
2025-12-10,UTC,codex,machine/example,20714,5,exact,42780,fixing:security,synthetic: representative security-fixing day
2025-12-10,UTC,openai_api,machine/example,22066,2,exact,42780,fixing:security,synthetic: representative security-fixing day
2025-12-12,UTC,codex,machine/example,9836,,exact,24193,research,synthetic: representative research day
2025-12-12,UTC,codex,machine/example-laptop,5297,,exact,24193,research,synthetic: representative research day
2025-12-12,UTC,openai_api,machine/example,2684,21,exact,24193,research,synthetic: representative research day
2025-12-12,UTC,qwen_local,account/example-provider,4144,,estimated,24193,research,synthetic: representative research day
2025-12-12,UTC,qwen_local,machine/example,2232,,estimated,24193,research,synthetic: representative research day
2025-12-13,UTC,codex,machine/example,25699,,exact,78924,writing,synthetic: representative writing day
2025-12-13,UTC,codex,machine/example-laptop,13838,,exact,78924,writing,synthetic: representative writing day
2025-12-13,UTC,openai_api,machine/example,20525,,exact,78924,writing,synthetic: representative writing day
2025-12-13,UTC,openai_api,machine/example-laptop,11052,,exact,78924,writing,synthetic: representative writing day
2025-12-13,UTC,qwen_local,account/example-provider,5077,,estimated,78924,writing,synthetic: representative writing day
2025-12-13,UTC,qwen_local,machine/example,2733,,estimated,78924,writing,synthetic: representative writing day
2025-12-16,UTC,claude_chat,account/example-provider,4063,,estimated,13515,building:spec,synthetic: representative spec-writing day
2025-12-16,UTC,claude_chat,machine/example,2188,,estimated,13515,building:spec,synthetic: representative spec-writing day
2025-12-16,UTC,codex,machine/example,5893,36,exact,13515,building:spec,synthetic: representative spec-writing day
2025-12-16,UTC,qwen_local,account/example-provider,891,,estimated,13515,building:spec,synthetic: representative spec-writing day
2025-12-16,UTC,qwen_local,machine/example,480,,estimated,13515,building:spec,synthetic: representative spec-writing day
2025-12-18,UTC,codex,machine/example,20034,,exact,30821,building:content,synthetic: representative content-building day
2025-12-18,UTC,codex,machine/example-laptop,10787,,exact,30821,building:content,synthetic: representative content-building day
2025-12-19,UTC,codex,machine/example,18099,,exact,27845,shipping,synthetic: representative shipping day
2025-12-19,UTC,codex,machine/example-laptop,9746,,exact,27845,shipping,synthetic: representative shipping day
2025-12-21,UTC,codex,machine/example,26095,26,exact,41713,building:infra,synthetic: representative infrastructure day
2025-12-21,UTC,perplexity_api,account/example-provider,6976,,estimated,41713,building:infra,synthetic: representative infrastructure day
2025-12-21,UTC,qwen_local,account/example-provider,5617,,estimated,41713,building:infra,synthetic: representative infrastructure day
2025-12-21,UTC,qwen_local,machine/example,3025,,estimated,41713,building:infra,synthetic: representative infrastructure day
2025-12-22,UTC,claude_chat,account/example-provider,879,,estimated,66702,maintenance:deps,synthetic: representative dependency day
2025-12-22,UTC,claude_code,machine/example,17997,,exact,66702,maintenance:deps,synthetic: representative dependency day
2025-12-22,UTC,claude_code,machine/example-laptop,9690,,exact,66702,maintenance:deps,synthetic: representative dependency day
2025-12-22,UTC,openai_api,machine/example,38136,10,exact,66702,maintenance:deps,synthetic: representative dependency day
2025-12-23,UTC,claude_code,machine/example,22607,3,exact,58517,research,synthetic: representative research day
2025-12-23,UTC,codex,machine/example,32248,26,exact,58517,research,synthetic: representative research day
2025-12-23,UTC,qwen_local,account/example-provider,3662,,estimated,58517,research,synthetic: representative research day
2025-12-25,UTC,qwen_local,account/example-provider,5653,,estimated,8697,strategy,synthetic: representative strategy day
2025-12-25,UTC,qwen_local,machine/example,3044,,estimated,8697,strategy,synthetic: representative strategy day
2025-12-26,UTC,openai_api,machine/example,11497,26,exact,11497,building:spec,synthetic: representative spec-writing day
2025-12-29,UTC,claude_code,machine/example,32070,9,exact,39938,fixing:data,synthetic: representative data-fixing day
2025-12-29,UTC,perplexity_api,account/example-provider,555,,estimated,39938,fixing:data,synthetic: representative data-fixing day
2025-12-29,UTC,perplexity_api,machine/example,299,,estimated,39938,fixing:data,synthetic: representative data-fixing day
2025-12-29,UTC,qwen_local,account/example-provider,4559,,estimated,39938,fixing:data,synthetic: representative data-fixing day
2025-12-29,UTC,qwen_local,machine/example,2455,,estimated,39938,fixing:data,synthetic: representative data-fixing day
2025-12-30,UTC,claude_chat,account/example-provider,1105,,estimated,26730,research,synthetic: representative research day
2025-12-30,UTC,openai_api,machine/example,23599,11,exact,26730,research,synthetic: representative research day
2025-12-30,UTC,perplexity_api,account/example-provider,1317,,estimated,26730,research,synthetic: representative research day
2025-12-30,UTC,perplexity_api,machine/example,709,,estimated,26730,research,synthetic: representative research day
2025-12-31,UTC,openai_api,machine/example,5270,37,exact,14237,shipping,synthetic: representative shipping day
2025-12-31,UTC,qwen_local,account/example-provider,5829,,estimated,14237,shipping,synthetic: representative shipping day
2025-12-31,UTC,qwen_local,machine/example,3138,,estimated,14237,shipping,synthetic: representative shipping day
